rank_date,date_id,country,country_code,rank,previous_rank,rank_change,total_points,previous_points,confederation,source_url
2024-09-19,id14506,Serbia,SRB,35.0,32.0,-3.0,1505.08,1506.9,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Tunisia,TUN,36.0,41.0,5.0,1504.86,1494.06,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Panama,PAN,37.0,35.0,-2.0,1502.55,1502.55,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Canada,CAN,38.0,40.0,2.0,1502.31,1494.66,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Nigeria,NGA,39.0,39.0,0.0,1498.02,1498.93,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Venezuela,VEN,40.0,37.0,-3.0,1488.56,1501.46,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Algeria,ALG,41.0,46.0,5.0,1486.03,1474.13,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Slovakia,SVK,42.0,44.0,2.0,1485.89,1479.07,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Peru,PER,43.0,42.0,-1.0,1483.2,1489.68,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Qatar,QAT,44.0,34.0,-10.0,1481.69,1504.06,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Romania,ROU,45.0,45.0,0.0,1481.4,1474.7,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Czechia,CZE,46.0,47.0,1.0,1473.19,1473.46,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Norway,NOR,47.0,50.0,3.0,1472.16,1466.48,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Greece,GRE,48.0,54.0,6.0,1469.18,1455.95,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Chile,CHI,49.0,43.0,-6.0,1467.98,1489.5,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Costa Rica,CRC,50.0,49.0,-1.0,1466.08,1469.69,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Slovenia,SVN,51.0,52.0,1.0,1462.98,1457.06,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Scotland,SCO,52.0,48.0,-4.0,1461.75,1472.3,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Cameroon,CMR,53.0,51.0,-2.0,1458.51,1458.47,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Mali,MLI,54.0,53.0,-1.0,1455.16,1456.74,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Iraq,IRQ,55.0,55.0,0.0,1435.9,1433.07,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Saudi Arabia,KSA,56.0,56.0,0.0,1433.16,1431.3,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Paraguay,PAR,57.0,62.0,5.0,1423.98,1396.8,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Congo DR,COD,58.0,60.0,2.0,1416.91,1400.93,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,South Africa,RSA,59.0,57.0,-2.0,1415.07,1415.15,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Uzbekistan,UZB,60.0,61.0,1.0,1413.06,1397.41,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Jamaica,JAM,61.0,59.0,-2.0,1402.95,1401.56,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Republic of Ireland,IRL,62.0,58.0,-4.0,1394.63,1403.84,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Burkina Faso,BFA,63.0,67.0,4.0,1387.5,1375.16,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Finland,FIN,64.0,63.0,-1.0,1384.36,1393.4,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Cabo Verde,CPV,65.0,65.0,0.0,1379.17,1380.53,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Georgia,GEO,66.0,70.0,4.0,1378.22,1361.41,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Albania,ALB,67.0,66.0,-1.0,1377.91,1375.49,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Jordan,JOR,68.0,68.0,0.0,1377.52,1374.13,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,United Arab Emirates,UAE,69.0,69.0,0.0,1377.22,1368.84,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Ghana,GHA,70.0,64.0,-6.0,1360.43,1381.25,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Iceland,ISL,71.0,71.0,0.0,1355.75,1353.48,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,North Macedonia,MKD,72.0,72.0,0.0,1351.18,1348.63,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Northern Ireland,NIR,73.0,74.0,1.0,1339.64,1341.33,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Montenegro,MNE,74.0,73.0,-1.0,1332.68,1345.02,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Bosnia and Herzegovina,BIH,75.0,75.0,0.0,1332.39,1332.3,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Bahrain,BHR,76.0,80.0,4.0,1315.49,1302.86,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Honduras,HON,77.0,79.0,2.0,1311.3,1311.48,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Oman,OMA,78.0,76.0,-2.0,1309.27,1326.18,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Israel,ISR,79.0,78.0,-1.0,1307.8,1312.54,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,El Salvador,SLV,80.0,81.0,1.0,1307.04,1302.11,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Bulgaria,BUL,81.0,82.0,1.0,1302.68,1295.5,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Guinea,GUI,82.0,77.0,-5.0,1298.3,1324.8,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Bolivia,BOL,83.0,89.0,6.0,1293.76,1258.56,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Gabon,GAB,84.0,83.0,-1.0,1292.88,1288.45,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Angola,ANG,85.0,90.0,5.0,1281.09,1255.65,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Haiti,HAI,86.0,85.0,-1.0,1278.56,1274.46,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Luxembourg,LUX,87.0,84.0,-3.0,1261.95,1276.73,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Curaçao,CUW,88.0,86.0,-2.0,1261.38,1272.71,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Benin,BEN,89.0,91.0,2.0,1257.69,1254.18,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Uganda,UGA,90.0,95.0,5.0,1257.64,1242.96,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,China PR,CHN,91.0,87.0,-4.0,1253.77,1267.51,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Syria,SYR,92.0,93.0,1.0,1252.91,1246.68,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Zambia,ZAM,93.0,92.0,-1.0,1252.79,1249.54,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Equatorial Guinea,EQG,94.0,88.0,-6.0,1250.57,1260.5,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,New Zealand,NZL,95.0,94.0,-1.0,1247.08,1245.73,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Armenia,ARM,96.0,97.0,1.0,1230.43,1230.79,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Belarus,BLR,97.0,99.0,2.0,1229.07,1219.78,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Palestine,PLE,98.0,96.0,-2.0,1228.99,1231.25,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Mozambique,MOZ,99.0,104.0,5.0,1226.03,1208.87,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Thailand,THA,100.0,101.0,1.0,1223.06,1218.56,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Trinidad and Tobago,TRI,101.0,100.0,-1.0,1213.25,1219.44,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Kenya,KEN,102.0,108.0,6.0,1208.96,1197.73,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Tajikistan,TJK,103.0,103.0,0.0,1208.01,1212.41,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Kosovo,KOS,104.0,106.0,2.0,1205.96,1203.16,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Namibia,NAM,105.0,98.0,-7.0,1201.3,1221.42,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Kyrgyz Republic,KGZ,106.0,102.0,-4.0,1201.11,1213.58,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Guatemala,GUA,107.0,107.0,0.0,1200.43,1198.84,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Madagascar,MAD,108.0,105.0,-3.0,1196.56,1203.66,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Kazakhstan,KAZ,109.0,109.0,0.0,1193.21,1193.62,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Tanzania,TAN,110.0,113.0,3.0,1188.24,1174.99,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Korea DPR,PRK,111.0,110.0,-1.0,1183.02,1183.96,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Mauritania,MTN,112.0,112.0,0.0,1179.04,1177.5,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Azerbaijan,AZE,113.0,111.0,-2.0,1173.15,1179.88,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Lebanon,LBN,114.0,116.0,2.0,1167.49,1167.64,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Guinea-Bissau,GNB,115.0,114.0,-1.0,1166.02,1168.49,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Vietnam,VIE,116.0,115.0,-1.0,1161.38,1168.02,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Congo,CGO,117.0,118.0,1.0,1160.33,1162.73,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Comoros,COM,118.0,119.0,1.0,1159.64,1159.84,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Togo,TOG,119.0,120.0,1.0,1158.81,1158.7,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Sudan,SDN,120.0,121.0,1.0,1154.5,1152.29,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Libya,LBY,121.0,117.0,-4.0,1153.97,1165.73,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Estonia,EST,122.0,123.0,1.0,1140.39,1146.47,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Cyprus,CYP,123.0,127.0,4.0,1137.06,1136.78,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Zimbabwe,ZIM,124.0,129.0,5.0,1134.99,1126.15,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Sierra Leone,SLE,125.0,122.0,-3.0,1134.26,1149.4,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,India,IND,126.0,124.0,-2.0,1133.52,1139.39,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Niger,NIG,127.0,125.0,-2.0,1132.39,1139.21,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Central African Republic,CTA,128.0,128.0,0.0,1130.7,1129.3,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Indonesia,IDN,129.0,133.0,4.0,1124.17,1108.73,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Rwanda,RWA,130.0,131.0,1.0,1123.32,1114.15,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Nicaragua,NCA,131.0,130.0,-1.0,1118.04,1119.88,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Malaysia,MAS,132.0,134.0,2.0,1117.64,1107.58,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Malawi,MWI,133.0,126.0,-7.0,1117.42,1137.83,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Kuwait,KUW,134.0,136.0,2.0,1111.62,1098.42,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,The Gambia,GAM,135.0,132.0,-3.0,1109.05,1112.55,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Burundi,BDI,136.0,139.0,3.0,1101.79,1091.24,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Latvia,LVA,137.0,137.0,0.0,1097.98,1095.98,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Suriname,SUR,138.0,140.0,2.0,1094.39,1087.77,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Lithuania,LTU,139.0,135.0,-4.0,1090.89,1100.66,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Faroe Islands,FRO,140.0,138.0,-2.0,1089.51,1093.7,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,St Kitts and Nevis,SKN,141.0,146.0,5.0,1068.25,1059.53,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Turkmenistan,TKM,142.0,144.0,2.0,1065.42,1065.42,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Liberia,LBR,143.0,142.0,-1.0,1064.97,1067.05,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Solomon Islands,SOL,144.0,141.0,-3.0,1064.11,1075.06,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Ethiopia,ETH,145.0,143.0,-2.0,1063.44,1066.16,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Dominican Republic,DOM,146.0,150.0,4.0,1057.75,1045.64,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Botswana,BOT,147.0,145.0,-2.0,1050.15,1063.64,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Philippines,PHI,148.0,147.0,-1.0,1050.03,1053.03,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Moldova,MDA,149.0,152.0,3.0,1042.81,1033.75,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Fiji,FIJ,150.0,153.0,3.0,1038.29,1033.09,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Antigua and Barbuda,ATG,151.0,148.0,-3.0,1034.71,1052.8,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Afghanistan,AFG,152.0,151.0,-1.0,1034.37,1034.37,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Lesotho,LES,153.0,149.0,-4.0,1034.02,1046.54,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Puerto Rico,PUR,154.0,157.0,3.0,1021.62,1020.22,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Yemen,YEM,155.0,156.0,1.0,1021.24,1021.24,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Guyana,GUY,156.0,154.0,-2.0,1019.99,1026.61,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,"Hong Kong, China",HKG,157.0,159.0,2.0,1017.66,1011.91,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Tahiti,TAH,158.0,158.0,0.0,1016.83,1016.83,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Eswatini,SWZ,159.0,155.0,-4.0,1012.17,1025.28,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,New Caledonia,NCL,160.0,160.0,0.0,1008.92,1008.92,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Singapore,SGP,161.0,161.0,0.0,1008.26,1008.26,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Vanuatu,VAN,162.0,162.0,0.0,1005.49,1005.49,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Maldives,MDV,163.0,163.0,0.0,1003.48,1003.48,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,St Lucia,LCA,164.0,170.0,6.0,997.86,979.57,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Cuba,CUB,165.0,167.0,2.0,991.73,984.92,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Chinese Taipei,TPE,166.0,165.0,-1.0,991.34,991.34,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Myanmar,MYA,167.0,166.0,-1.0,988.98,988.98,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Papua New Guinea,PNG,168.0,168.0,0.0,984.23,984.23,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Andorra,AND,169.0,164.0,-5.0,981.7,996.05,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Bermuda,BER,170.0,171.0,1.0,973.34,971.15,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Malta,MLT,171.0,172.0,1.0,971.89,970.62,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,South Sudan,SSD,172.0,169.0,-3.0,967.83,980.02,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Grenada,GRN,173.0,173.0,0.0,946.7,953.67,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,St Vincent and the Grenadines,VIN,174.0,174.0,0.0,945.8,938.4,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Barbados,BRB,175.0,177.0,2.0,944.1,932.64,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
2024-09-19,id14506,Nepal,NEP,176.0,175.0,-1.0,935.93,935.93,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14506
